Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
48,2,1122,1,15,3,1,2,1,96,3,1,4,3,2,2796,10600,1,0,12,3,3,0,5,3,3,5,3,0,1,1
29,2,1029,1,3,2,4,4,0,86,3,1,6,1,2,2659,8574,4,0,11,3,2,0,7,4,2,4,1,0,3,1
41,2,1143,1,10,4,1,2,1,87,3,1,6,2,1,3160,10944,1,0,12,3,3,0,6,3,2,5,3,0,2,1
26,1,1014,1,12,2,1,3,0,88,3,1,3,1,1,2588,3302,1,0,12,3,1,0,3,3,1,3,2,2,2,1
43,1,1131,1,23,2,1,2,0,84,2,2,4,1,1,4423,22954,1,0,19,3,1,0,13,1,2,4,2,1,2,1
26,1,708,1,6,2,2,2,0,34,3,2,5,3,1,4313,10158,1,1,20,3,1,0,7,2,4,5,4,2,3,1
50,1,408,2,6,1,3,2,1,43,2,2,7,3,2,5129,21565,4,0,16,3,3,0,11,3,2,7,6,6,2,1
39,2,319,1,21,1,2,4,0,57,2,2,2,1,1,8297,10968,2,0,18,3,2,1,12,2,2,9,7,3,8,1
32,1,737,1,5,3,3,1,0,43,2,1,2,2,0,3436,17251,2,1,16,3,1,1,10,2,3,5,4,4,4,1
40,1,872,1,15,2,4,3,0,43,2,1,5,2,1,2431,15642,7,1,16,3,3,0,5,4,3,1,0,0,0,1
43,1,427,0,1,1,2,3,1,98,2,1,5,2,0,2336,11095,1,0,11,3,3,2,5,2,2,4,2,1,2,1
28,1,855,1,1,2,1,1,0,38,2,1,2,1,0,2387,6805,1,0,11,3,3,1,1,1,3,1,0,0,0,1
42,1,543,2,13,3,1,2,1,45,3,3,7,1,2,13458,2754,0,1,12,3,2,0,21,2,2,19,8,12,12,1
26,1,888,1,9,3,1,3,0,63,2,1,3,3,1,2877,19951,2,1,16,3,2,0,2,4,3,1,0,1,0,1
28,2,999,1,1,3,2,1,1,37,2,1,6,3,1,4891,26215,8,1,13,3,2,2,4,2,3,2,2,1,2,1
24,2,1172,1,8,1,3,2,0,82,3,1,4,2,1,1937,16005,1,0,15,3,3,0,1,4,2,1,0,0,0,1
44,2,769,1,13,3,2,1,0,70,3,3,1,3,1,7822,14059,1,0,13,3,3,1,10,2,3,9,7,0,5,1
29,2,1019,1,2,3,2,1,0,38,3,1,6,3,1,4826,26152,8,0,14,3,2,2,4,3,3,2,2,1,2,1
44,2,893,1,1,2,1,1,0,95,2,2,4,3,2,5724,19397,8,1,11,3,2,0,14,0,1,3,2,0,2,1
53,2,787,1,2,3,3,3,0,75,3,5,3,1,1,19828,20713,4,0,12,3,4,0,23,1,3,6,3,2,4,1
31,1,218,2,11,3,4,1,0,54,3,2,7,2,2,5638,17456,4,0,11,3,1,0,6,4,1,4,2,0,0,1
27,2,1163,1,15,1,2,3,0,74,2,1,2,4,1,2459,23036,1,1,13,3,3,0,1,3,1,1,0,0,0,1
31,2,1046,1,22,3,2,1,1,56,2,1,5,1,1,2219,3052,3,1,20,4,2,0,4,0,3,1,1,1,1,1
33,2,1073,0,15,3,4,1,0,53,2,1,2,2,1,2580,3042,2,0,16,3,3,0,3,0,3,2,2,2,2,1
34,1,298,1,19,3,1,3,0,92,3,1,6,1,0,2300,16757,1,0,16,3,1,0,9,2,2,8,2,5,6,1
39,2,1176,1,6,3,2,2,1,67,3,1,4,2,1,2137,3337,3,0,14,3,2,0,13,4,2,2,1,0,1,1
34,1,659,1,10,3,1,1,0,66,1,2,3,3,1,5594,23018,0,1,22,3,3,0,7,2,2,7,5,0,4,1
29,1,439,1,14,2,1,2,0,59,1,1,7,2,2,2641,14675,1,0,17,3,2,0,1,3,2,1,1,1,1,1
31,0,1293,1,25,1,4,2,1,71,2,2,0,1,1,7922,11964,3,0,14,3,1,0,12,2,2,6,4,0,5,1
25,2,745,1,4,3,1,2,1,92,2,1,7,4,0,2794,24943,2,1,17,3,2,0,3,2,2,3,2,0,2,1
33,2,1051,0,18,3,3,1,0,53,2,1,4,2,1,2476,3023,2,0,18,3,2,0,3,0,3,2,2,2,2,1
47,2,1073,1,7,3,4,2,0,62,3,5,4,2,1,19686,18500,2,0,12,3,4,0,23,0,3,14,9,8,6,1
31,0,1097,2,14,3,2,3,0,64,2,2,7,3,1,4647,24266,5,0,11,3,3,0,5,2,3,3,2,1,2,1
34,0,689,1,4,3,2,1,0,47,2,1,2,1,1,3506,17228,2,1,18,3,1,0,10,2,3,3,3,3,3,1
31,1,461,1,6,3,1,3,0,48,2,1,4,3,1,2552,9408,3,0,12,3,2,0,3,1,2,2,0,0,0,1
45,1,259,1,20,2,2,3,0,65,3,2,0,2,1,8932,10823,3,0,21,3,3,0,12,2,3,8,7,3,7,1
20,2,345,1,5,3,1,3,1,80,3,1,5,3,0,1921,25156,1,0,17,3,2,0,1,2,3,1,1,0,1,1
29,1,1316,1,4,1,2,3,1,77,2,1,7,1,0,2939,16218,1,0,11,3,2,1,5,3,3,3,2,0,1,1
28,2,536,1,11,4,1,4,0,66,3,1,4,2,2,2036,25384,1,0,12,3,2,0,5,2,3,5,1,4,4,1
25,1,162,1,15,3,1,3,0,49,2,1,5,3,2,2449,25591,1,0,14,3,3,0,6,2,2,6,2,5,5,1
33,1,1091,0,6,3,3,1,0,60,3,1,3,2,1,3044,3117,1,0,13,3,2,0,5,1,3,5,4,5,4,1
27,1,642,1,10,1,2,2,1,72,2,1,6,2,1,2230,15137,3,1,13,3,2,0,4,2,2,3,2,0,1,1
49,1,865,1,1,3,1,1,0,92,3,2,6,3,0,6788,14246,6,0,11,3,4,1,11,2,3,6,3,0,1,1
22,1,613,1,2,1,4,3,0,97,1,1,7,1,2,2278,21117,0,0,19,3,1,0,3,4,3,0,0,0,0,1
32,2,760,1,13,3,2,2,0,55,2,1,2,3,1,2335,22158,4,0,12,3,3,0,7,2,1,4,3,0,3,1
33,1,266,1,8,2,1,3,0,35,1,1,7,3,0,2310,12120,0,0,15,3,3,0,3,2,2,2,2,0,0,1
45,2,663,1,9,2,3,2,0,64,2,3,6,4,1,9440,13648,1,0,15,3,4,0,9,2,3,9,7,3,6,1
45,1,828,2,24,2,1,2,0,79,3,2,7,2,1,6357,10088,4,1,12,3,3,0,9,2,3,4,3,1,2,1
43,2,347,2,3,2,2,2,1,55,2,2,7,3,1,5639,21149,4,0,16,3,2,0,12,3,2,8,7,7,4,1
23,1,216,1,8,2,1,1,0,48,2,1,2,2,2,2575,25410,0,0,19,3,2,0,2,2,1,2,2,1,2,1
33,0,896,1,5,2,1,1,0,91,2,1,6,1,0,2230,20581,3,0,15,3,1,1,6,2,1,4,3,0,3,1
48,1,753,0,13,3,1,2,0,49,2,3,2,1,0,9985,11829,7,1,14,3,3,1,23,0,2,7,6,3,6,1
43,0,947,1,16,3,1,1,0,69,3,1,6,3,1,5150,4588,8,1,15,3,1,1,8,2,2,5,2,1,3,1
21,1,1243,2,3,3,1,2,0,65,3,1,8,2,2,1985,8124,1,1,13,3,3,0,0,2,3,0,0,0,0,1
32,2,506,1,19,2,1,1,1,55,2,1,5,2,1,5484,15407,3,0,12,3,1,0,7,1,3,1,0,0,1,1
41,1,1103,2,19,3,1,2,0,86,2,2,7,1,0,6259,9462,4,1,12,3,2,1,12,2,3,3,2,1,2,1
36,2,956,1,5,3,4,3,1,57,3,1,6,3,1,1999,3354,2,0,15,3,3,1,15,5,3,0,0,0,0,1
24,2,725,1,6,3,2,1,0,86,2,1,6,3,1,3141,25032,3,0,13,3,4,0,3,2,2,2,1,1,1,1
35,2,897,1,14,3,1,3,0,47,3,1,2,1,2,2734,8298,1,0,15,3,3,0,16,1,3,15,11,13,12,1
47,1,688,1,6,2,3,3,0,95,3,1,7,2,0,2632,11693,1,1,11,3,3,2,18,2,2,8,6,6,6,1
32,1,361,1,5,3,1,3,0,35,2,1,7,3,1,2820,9176,1,0,12,3,2,0,1,1,2,1,0,0,0,1
44,1,555,1,2,1,2,2,1,66,2,1,2,2,0,2584,13254,6,0,15,3,3,0,2,2,2,1,0,0,0,1
49,2,954,1,9,3,2,2,0,94,1,4,1,2,1,15588,2862,1,0,14,3,2,0,31,2,2,30,10,6,9,1
31,1,683,1,19,2,4,3,1,55,3,1,7,1,1,1337,10730,1,0,16,3,3,0,1,2,2,1,0,0,0,1
31,1,894,1,14,3,1,4,0,54,2,1,2,3,1,3038,19848,1,1,19,3,2,0,9,2,2,1,0,0,0,1
23,0,661,1,1,1,4,2,0,99,1,1,7,1,1,2282,20853,1,0,20,3,1,0,1,4,3,0,0,0,0,1
31,1,1030,1,3,3,1,3,0,52,3,1,7,1,2,2375,8310,1,0,11,3,1,0,5,1,3,5,3,4,3,1
26,1,1146,1,11,2,4,2,0,76,2,1,3,2,2,4163,8626,3,0,18,3,3,0,8,2,3,6,4,4,5,1
22,1,457,1,13,1,1,2,1,60,1,1,5,4,2,1110,8612,1,0,17,3,3,0,1,3,2,1,0,1,0,1
38,1,836,1,17,2,4,3,1,53,2,1,6,3,1,2421,15380,6,1,15,3,3,0,5,3,2,1,0,0,0,1
48,1,1396,1,27,2,1,1,1,96,2,1,2,1,2,4257,22670,2,0,19,3,1,0,19,2,3,4,2,0,3,1
45,1,559,1,3,2,3,3,0,97,3,1,6,2,0,2488,11395,1,1,11,3,3,2,12,2,2,6,4,4,4,1
33,1,437,1,4,3,1,2,1,87,2,1,3,3,1,3582,21372,3,1,14,3,2,1,4,1,1,1,1,1,1,1
35,2,548,2,2,1,1,2,1,52,2,2,7,3,1,10270,5500,1,0,11,3,1,1,15,5,3,15,7,3,7,1
39,1,529,1,4,3,2,1,0,74,3,4,1,3,0,14251,14318,5,0,11,3,4,2,21,2,3,19,9,12,5,1
33,1,437,1,11,2,3,1,0,70,3,3,2,3,0,9050,22715,3,0,11,3,1,1,13,3,3,3,2,2,2,1
34,1,883,1,11,3,3,3,0,36,3,1,6,3,2,4572,10409,3,0,23,4,1,0,12,2,4,10,8,5,6,1
40,2,1077,1,5,2,2,3,1,72,2,1,3,1,1,2453,4215,5,1,19,3,3,0,7,2,1,2,2,1,2,1
21,1,585,2,15,2,2,4,1,41,3,1,8,1,1,1735,26891,1,0,19,3,2,0,0,2,2,0,0,0,0,1
21,1,239,1,10,2,1,1,0,50,2,1,2,2,2,2636,25322,1,0,19,3,3,0,1,1,1,1,1,1,1,1
26,1,387,1,1,3,1,1,0,56,2,1,6,1,1,1945,15459,5,0,13,3,2,0,5,2,3,2,1,0,1,1
34,1,661,1,15,3,1,3,0,66,2,2,5,3,1,4906,23207,0,1,19,3,3,0,5,0,2,5,3,2,2,1
31,1,896,1,20,3,3,1,0,50,2,1,6,2,2,4468,8057,0,0,21,3,3,0,13,2,3,12,7,8,8,1
18,1,1341,1,8,2,2,2,0,67,3,1,7,2,2,2118,8298,1,0,15,3,3,0,0,3,2,0,0,0,0,1
24,1,1248,1,8,1,4,2,0,86,2,1,3,2,2,4039,8857,3,0,17,3,3,0,6,2,3,4,3,2,3,1
21,1,173,1,11,2,1,2,0,81,3,1,6,2,2,2699,25400,1,0,15,3,3,0,1,0,2,1,0,0,0,1
27,2,1397,1,17,3,4,2,1,32,2,1,2,3,0,2367,18827,4,0,12,3,1,1,5,1,2,3,1,0,2,1
34,1,702,1,10,2,1,1,1,63,1,2,4,3,1,5804,22552,3,1,19,3,4,0,8,2,2,6,4,0,4,1
32,2,1014,1,24,2,2,1,0,58,2,1,5,2,1,2304,3025,3,0,19,3,1,0,4,0,2,1,1,1,1,1
41,2,1159,1,9,4,1,3,1,87,3,1,5,3,2,3029,10891,1,1,11,3,3,0,5,3,2,5,3,0,2,1
19,1,1038,1,7,2,1,2,0,48,2,1,4,2,2,1473,17692,1,0,12,3,1,0,0,4,2,0,0,0,0,1
22,0,700,0,14,2,3,2,0,83,2,1,3,2,1,1995,6498,0,1,18,3,2,0,3,2,3,2,1,0,1,1
32,2,233,2,16,2,1,1,0,70,2,3,7,1,1,8426,10212,1,0,19,3,2,0,11,2,1,1,0,0,1,1
26,0,265,1,28,2,3,2,1,79,1,1,6,1,2,4966,21813,7,0,17,3,3,0,6,5,3,2,2,1,2,1
42,1,1088,2,2,2,3,4,0,55,3,2,7,3,1,5053,17587,3,1,16,3,2,0,9,3,2,0,0,0,0,1
27,2,630,1,22,3,3,3,0,54,2,1,6,2,1,2481,18541,3,0,16,3,2,1,3,2,3,1,1,0,0,1
38,0,1474,1,17,3,2,2,1,75,3,2,4,2,1,4535,23424,5,0,15,3,2,0,11,2,3,4,2,1,2,1
40,1,774,1,16,2,3,1,0,72,2,3,0,3,1,8131,13720,1,0,11,3,3,0,10,2,2,10,7,0,5,1
36,2,1222,2,7,3,2,2,0,71,1,2,7,3,2,5516,9121,5,0,12,3,2,0,7,1,2,5,4,3,3,1
38,2,1036,1,2,3,1,2,0,53,1,1,2,3,0,2876,17648,3,1,13,3,2,1,10,1,2,7,7,2,1,1
23,1,1122,1,3,1,4,2,1,96,2,1,2,2,1,3943,9225,5,0,14,3,3,0,4,3,3,2,2,0,2,1
26,2,1139,1,4,1,4,4,1,34,3,1,2,3,1,3740,4641,1,0,15,3,2,0,7,3,3,7,6,4,6,1
31,2,691,2,1,2,1,2,1,61,2,2,7,1,1,9854,5367,1,0,11,3,3,1,11,4,3,11,7,5,7,1
44,2,901,1,12,3,2,1,0,69,3,3,3,3,1,7683,14046,2,0,15,3,3,1,11,2,3,9,7,0,5,1
29,1,570,1,22,1,1,3,1,76,2,1,6,4,2,2426,14806,1,1,21,3,2,0,1,3,2,1,0,0,0,1
45,1,880,1,9,3,1,1,1,64,3,3,4,2,1,8862,21949,7,0,16,3,2,0,10,2,2,5,4,4,4,1
22,2,424,1,9,3,1,2,0,88,3,1,7,2,1,2916,25238,2,0,14,3,4,0,2,1,2,1,0,0,0,1
51,2,1191,1,24,2,1,1,1,89,2,1,2,3,2,2543,10305,1,0,15,3,3,0,4,2,2,3,1,0,0,1
37,1,1065,0,19,3,2,2,0,57,3,1,4,2,0,2793,20099,4,0,12,3,3,0,5,2,3,1,1,1,1,1
28,2,826,1,14,1,2,2,1,84,2,1,5,3,2,2597,14956,1,0,12,3,3,0,4,3,1,3,2,0,0,1
27,1,137,1,4,3,2,2,0,58,3,1,2,2,2,2188,25610,0,0,16,3,1,0,3,2,3,2,1,0,1,1
43,2,283,1,21,1,2,4,0,62,2,2,1,1,1,8687,10889,3,0,20,3,3,1,12,2,3,9,7,3,7,1
27,1,1051,1,8,2,4,3,1,73,2,1,2,2,1,3829,9529,3,0,19,3,3,0,4,2,2,2,2,0,2,1
53,2,237,1,19,3,2,3,0,89,2,2,1,3,1,10220,3749,1,0,11,3,4,1,35,3,2,35,9,13,6,1
27,1,128,1,14,3,1,3,0,53,3,1,5,2,2,2400,25691,0,0,13,3,3,0,7,2,3,6,2,5,5,1
41,2,1130,1,11,3,1,2,1,89,2,1,5,3,2,2851,10790,1,0,11,3,3,0,5,3,2,5,3,0,1,1
29,1,978,1,16,2,1,2,0,74,3,2,3,3,1,9838,23117,3,0,11,3,2,0,9,1,3,1,0,0,0,1
24,1,784,1,4,2,1,1,0,67,3,1,4,1,1,2207,15649,3,1,15,3,2,0,3,3,3,2,1,0,1,1
41,1,848,1,4,3,1,1,1,86,2,1,3,1,1,2303,14633,3,0,13,3,3,0,8,3,4,2,1,0,1,1
37,2,1359,1,3,2,3,3,1,86,2,1,2,2,2,2113,2690,5,1,14,3,2,0,7,3,2,1,0,0,0,1
26,1,366,1,4,3,1,1,1,60,2,1,6,1,1,2039,15144,4,0,14,3,2,1,4,2,3,2,1,0,1,1
27,1,1266,0,13,1,1,2,0,74,3,1,1,3,0,2561,22924,0,1,11,3,3,0,2,3,2,2,2,0,0,1
31,2,645,1,10,3,3,2,1,57,2,1,2,1,0,3847,9828,2,0,20,3,3,1,5,3,1,3,2,0,2,1
45,1,1137,0,5,3,0,1,0,42,2,1,4,3,0,2388,10177,8,0,11,3,3,2,14,1,3,8,0,1,5,1
43,2,926,1,1,2,1,1,0,95,2,2,5,3,2,5767,19410,8,1,11,3,2,0,13,0,1,4,2,0,3,1
44,2,1100,1,10,3,1,2,1,96,3,1,5,3,2,2915,10792,1,0,11,3,3,0,5,3,3,5,3,0,1,1
36,1,1140,1,5,3,2,3,1,66,2,1,2,1,1,2467,4291,6,1,19,3,3,0,7,2,1,1,1,1,1,1
44,1,1232,2,13,3,2,2,0,49,3,2,7,4,1,7008,5528,2,0,16,3,1,1,9,3,3,7,6,5,6,1
34,1,674,1,12,2,2,3,0,63,2,1,4,1,2,4094,4866,1,0,17,3,2,0,10,4,1,10,2,2,7,1
30,2,1265,0,10,1,0,3,0,73,3,1,1,3,0,2371,23179,1,1,14,3,4,0,2,3,2,1,1,0,0,1
29,2,622,1,19,3,4,3,1,62,1,1,2,4,1,2382,22741,2,1,15,3,2,0,4,2,1,2,1,0,1,1
26,1,1333,0,21,3,1,1,0,46,2,1,1,2,0,2593,19454,1,0,16,3,2,0,1,0,2,1,0,0,0,1
26,1,1219,1,3,3,1,3,1,54,2,1,4,3,1,2729,4245,1,1,13,3,2,0,2,4,2,0,0,0,0,1
32,1,595,2,9,3,2,1,0,76,3,2,7,1,2,8185,18370,0,0,16,3,1,0,6,3,2,5,2,0,2,1
33,1,1096,0,6,3,3,1,0,58,3,1,2,2,1,2948,3103,1,0,13,3,2,0,4,1,3,4,4,4,3,1
32,2,689,2,10,4,2,1,0,75,3,2,7,1,1,8212,18496,0,0,16,3,1,0,6,2,3,4,1,0,2,1
37,1,169,2,8,3,1,1,0,63,3,2,7,1,2,9041,9769,1,0,18,3,3,0,9,3,2,4,4,4,4,1
32,1,651,1,6,2,2,3,0,90,2,1,4,1,2,2121,21547,1,0,16,3,1,0,10,3,2,3,2,0,0,1
31,1,524,1,1,3,3,3,0,66,2,1,6,3,2,2607,5295,1,1,14,3,2,0,9,2,2,9,8,6,7,1
34,2,730,0,10,3,1,3,1,63,2,1,1,1,0,2133,23549,3,1,21,3,3,0,5,3,2,2,1,0,1,1
51,1,703,0,11,3,2,2,0,50,2,3,3,1,0,9992,11893,7,1,14,3,3,0,25,0,2,8,7,3,7,1
26,0,709,1,2,1,3,2,0,98,1,1,7,1,1,2247,20742,2,0,19,3,1,0,2,3,2,0,0,0,0,1
32,1,529,1,8,3,2,1,1,49,2,1,6,1,1,2201,15443,7,1,14,3,2,1,6,2,3,2,1,0,1,1
28,1,675,0,10,3,1,3,0,88,2,1,3,2,1,2602,21137,0,0,15,3,1,0,5,2,3,5,4,0,4,1
33,1,847,1,13,2,1,2,0,66,1,1,5,1,2,4026,4795,1,0,19,3,2,0,10,4,2,10,2,3,7,1
45,1,717,2,16,3,1,2,1,51,3,3,7,1,2,12620,3613,2,1,12,3,2,0,19,2,2,14,6,9,9,1
36,1,646,1,4,3,2,3,1,85,3,2,3,1,1,5042,7099,4,0,13,3,1,1,8,2,2,5,1,0,5,1
28,2,186,2,9,3,2,2,0,56,2,2,7,2,2,5558,26759,2,0,12,3,3,0,6,1,3,4,3,0,2,1
34,1,905,1,11,3,3,3,0,36,3,1,6,3,2,4516,10382,3,0,23,4,1,0,12,2,4,9,8,4,6,1
41,2,894,2,6,3,4,3,1,85,3,3,7,1,2,10940,9984,1,1,20,3,1,0,13,2,2,11,7,3,7,1
19,1,413,1,20,2,3,3,1,37,2,1,7,1,2,2134,9973,0,1,13,3,1,0,1,2,3,1,0,0,0,1
37,2,691,1,12,2,2,3,0,75,2,1,6,2,1,3298,21759,0,1,18,3,2,0,2,1,2,2,1,0,0,1
35,2,803,1,4,1,2,2,0,75,2,1,4,1,1,2910,17270,2,0,11,3,3,0,8,1,2,4,3,1,2,1
37,2,342,1,17,3,3,3,1,87,2,1,6,1,1,3693,22000,0,0,14,3,1,0,4,1,2,3,1,0,1,1
37,2,1237,2,7,3,2,1,0,73,1,2,7,3,2,5500,9156,5,0,12,3,2,0,7,1,2,5,4,2,3,1
56,2,382,1,23,4,2,3,0,87,3,3,1,3,1,10343,4013,2,0,12,3,3,0,34,2,2,31,8,11,5,1
28,2,1121,1,1,4,3,1,1,57,2,1,6,4,1,4182,25490,7,1,13,3,2,1,4,3,3,2,2,2,2,1
19,1,548,2,19,1,2,4,1,46,3,1,8,2,1,1696,26845,1,0,19,3,3,0,0,2,2,0,0,0,0,1
26,2,1422,1,15,3,2,1,1,47,3,1,2,1,0,2372,14205,2,0,12,3,3,0,5,2,3,3,2,0,2,1
20,1,569,2,17,1,2,4,1,43,3,1,8,2,1,1718,26871,1,0,19,3,2,0,0,2,2,0,0,0,0,1
39,2,1052,1,5,3,3,2,1,62,3,1,5,2,1,2115,3336,3,0,14,3,2,0,15,4,2,2,0,0,1,1
28,1,458,1,23,2,1,3,1,72,2,1,6,3,1,2437,14755,1,1,23,3,2,0,1,2,2,1,0,1,0,1
22,0,689,0,14,2,3,2,0,83,2,1,3,2,1,1987,6478,0,1,18,3,2,0,3,2,3,2,1,0,1,1
39,1,169,1,3,3,3,2,0,56,3,1,3,2,2,2441,25892,1,0,19,3,1,0,5,3,3,2,1,0,1,1
28,1,740,1,8,1,4,3,0,81,2,1,7,1,1,2507,20727,2,0,17,3,2,0,3,3,3,0,0,0,0,1
34,2,933,1,16,3,1,3,0,44,3,1,2,1,2,2738,8322,1,0,16,3,2,0,16,1,2,15,11,13,12,1
56,0,760,1,2,1,1,3,1,57,2,1,2,3,0,2361,13390,8,0,13,3,4,0,2,2,2,0,0,0,0,1
30,1,683,1,8,2,1,4,0,70,1,1,6,1,1,2384,11761,3,0,18,3,3,0,3,4,2,0,0,0,0,1
31,1,399,0,14,4,0,3,1,90,3,1,1,1,1,3143,21393,1,0,16,3,3,0,3,3,2,1,0,0,0,1
26,1,1106,1,3,1,4,4,0,32,3,1,2,3,1,3757,4528,1,0,14,3,1,0,7,2,3,7,6,5,6,1
43,2,824,2,17,2,2,3,0,57,2,2,7,3,1,6901,6007,1,0,14,3,1,2,8,4,3,7,5,3,2,1
27,1,576,1,8,2,1,1,1,69,2,1,6,2,1,2188,15183,3,1,13,3,2,0,5,2,2,3,2,0,1,1
32,2,621,1,12,3,3,2,0,38,2,1,2,2,0,3819,10064,0,1,23,3,3,1,4,2,1,3,2,0,2,1
29,1,337,1,13,1,3,2,0,83,2,2,0,3,2,7551,22929,0,1,12,3,1,0,9,1,3,8,7,6,6,1
25,1,1143,1,7,1,4,3,1,80,2,1,2,2,1,3848,9413,3,0,18,3,3,0,4,2,2,2,2,0,2,1
48,1,1459,1,27,2,1,1,0,96,2,2,2,1,1,4290,22720,2,0,19,3,1,0,19,1,2,4,2,1,2,1
21,1,585,2,15,2,2,4,1,41,3,1,8,1,1,1735,26891,1,0,19,3,2,0,0,2,2,0,0,0,0,1
49,2,950,1,10,3,2,2,0,94,1,4,1,2,1,15567,2864,1,0,14,3,2,0,31,2,2,30,10,6,9,1
34,2,841,2,22,4,2,1,0,45,2,1,7,1,2,4456,7715,0,0,23,4,2,0,15,2,3,13,8,8,9,1
29,1,130,1,12,3,4,1,0,51,2,2,6,2,1,5743,17491,4,0,11,3,1,0,7,3,1,5,2,0,0,1
20,1,132,1,4,2,4,1,0,82,2,1,2,1,1,2960,12992,0,0,18,3,2,0,1,2,2,1,0,0,0,1
36,1,334,1,9,4,2,4,1,67,3,2,3,1,1,4510,5311,1,0,15,3,2,0,10,3,1,9,2,0,7,1
28,2,1023,1,17,1,3,2,1,76,2,1,5,3,1,2385,14780,1,1,13,3,3,0,4,2,2,3,2,0,1,1
41,2,436,1,7,1,1,3,0,61,2,3,5,4,1,10321,5017,1,0,11,3,1,1,21,5,2,21,7,5,6,1
33,2,357,1,8,3,1,1,0,51,2,1,4,1,2,1509,22120,1,0,12,3,2,0,5,3,3,2,1,0,0,1
36,2,1339,1,4,2,3,3,1,88,2,1,2,2,2,2110,2451,5,1,15,3,2,0,6,2,3,0,0,0,0,1
27,2,759,1,3,3,2,2,1,51,2,1,6,2,1,4386,16067,5,0,15,3,3,0,5,2,2,2,2,2,1,1
44,2,631,1,13,2,3,1,0,71,2,3,1,4,1,8326,13973,1,0,12,3,4,0,9,2,3,9,7,0,5,1
32,2,434,1,19,3,2,3,0,97,3,2,4,3,1,6153,20843,1,1,14,3,3,1,9,2,1,9,2,5,6,1
52,2,628,0,14,3,3,3,0,92,2,3,0,2,1,10378,3019,4,0,12,3,4,1,33,2,2,32,8,10,6,1
31,0,1014,2,15,3,2,3,0,65,2,2,7,3,1,4634,24345,5,0,11,3,3,0,5,2,3,3,2,1,2,1
33,2,1092,0,11,3,4,1,0,52,2,1,1,2,1,2673,3059,1,0,15,3,3,0,2,0,3,2,2,2,2,1
55,1,823,1,2,1,1,3,1,56,2,1,2,3,0,2379,13434,8,1,13,3,4,1,3,2,2,1,0,0,0,1
28,1,409,1,21,3,3,2,1,50,2,1,2,2,0,2430,7304,1,0,16,3,2,2,1,2,3,1,0,0,0,1
29,2,731,1,12,3,1,3,0,81,2,1,6,1,1,2342,11492,5,1,17,3,2,0,3,4,3,1,0,0,0,1
33,2,583,1,6,2,1,1,0,45,3,1,2,2,1,2614,21727,6,0,17,3,1,0,11,2,2,7,5,0,5,1
32,1,462,1,10,4,1,2,0,67,1,1,7,2,1,1611,16328,1,0,14,3,1,0,4,3,2,4,0,2,3,1
37,1,570,2,8,3,1,2,1,50,2,3,7,1,1,12357,3443,0,0,11,3,2,0,17,2,2,17,8,10,11,1
22,1,1066,1,6,1,2,2,0,73,3,1,2,1,1,2312,15842,2,1,16,3,2,0,2,5,3,1,0,0,0,1
29,1,335,1,19,2,3,3,0,68,2,2,3,2,2,7132,22948,2,0,13,3,1,0,9,2,2,7,5,3,4,1
44,1,1125,1,10,2,1,2,1,77,1,3,6,3,1,13053,24243,7,0,11,3,3,0,23,2,1,20,5,12,9,1
25,1,1206,0,17,3,0,1,0,60,2,1,1,2,1,2880,19618,1,0,13,3,1,0,1,2,3,1,0,0,0,1
32,1,1111,1,8,2,1,3,1,80,2,2,2,2,1,4848,22837,1,0,18,3,1,0,10,2,3,9,3,1,1,1
33,2,1075,1,9,3,2,1,0,46,2,1,2,1,2,4345,10130,7,0,20,3,1,0,9,2,3,4,3,0,3,1
41,1,931,1,20,3,1,3,1,49,3,1,2,3,0,2982,19893,2,0,20,3,4,0,17,0,1,1,0,0,0,1
20,2,569,0,5,2,4,1,1,48,2,1,2,3,1,2531,18514,1,0,13,3,3,0,1,2,3,1,0,0,0,1
41,2,390,1,10,2,3,4,1,50,3,1,6,3,2,2136,26479,2,0,21,3,2,0,4,3,2,0,0,0,0,1
24,1,553,1,14,3,3,2,1,45,3,1,5,2,2,1095,10034,1,0,19,3,3,0,1,3,2,1,0,0,0,1
49,2,216,1,2,3,3,2,0,58,3,1,4,2,1,2320,26380,2,0,19,3,2,0,4,3,3,1,0,0,0,1
44,2,863,1,1,2,1,1,0,96,2,2,4,3,2,5686,19386,8,1,12,3,2,0,15,1,2,3,1,0,2,1
26,2,192,2,13,3,2,2,0,41,2,2,7,3,1,6496,25992,1,0,15,3,4,1,7,1,2,7,4,0,5,1
33,2,668,2,10,3,2,2,0,79,3,3,7,1,2,9032,10202,1,1,20,4,2,0,10,2,2,3,3,1,3,1
36,2,833,1,10,4,2,2,0,62,1,1,3,3,0,2691,17938,4,0,14,3,2,0,8,1,2,5,5,1,0,1
